WPID,bssid,frequency,level,Latittude,Longitude
41,70:7d:b9:a5:2c:6c,5560,-86,34.097869,-118.291164
41,70:7d:b9:a3:24:cd,5640,-85,34.097869,-118.291164
41,70:7d:b9:b2:0f:8d,5580,-71,34.097869,-118.291164
42,38:0e:4d:2b:3e:2c,5720,-83,34.097871,-118.291129
42,38:0e:4d:2b:3e:23,5180,-83,34.097871,-118.291129
43,38:0e:4d:2b:3e:21,5180,-85,34.097871,-118.291091
43,38:0e:4d:2b:3e:20,5180,-86,34.097871,-118.291091
43,70:7d:b9:a3:24:ce,5640,-84,34.097871,-118.291091
43,70:7d:b9:6f:b4:ae,5805,-85,34.097871,-118.291091
43,70:7d:b9:a5:2d:4c,5320,-85,34.097871,-118.291091
43,70:7d:b9:d1:a0:cc,5260,-83,34.097871,-118.291091
43,38:0e:4d:2b:3e:2c,5720,-83,34.097871,-118.291091
43,38:0e:4d:2b:3e:2d,5720,-83,34.097871,-118.291091
43,70:7d:b9:d1:a0:cd,5260,-83,34.097871,-118.291091
43,38:0e:4d:2b:3e:23,5180,-85,34.097871,-118.291091
43,70:7d:b9:a3:24:cc,5640,-85,34.097871,-118.291091
43,70:7d:b9:a3:24:cf,5640,-84,34.097871,-118.291091
43,70:7d:b9:6f:b4:af,5805,-84,34.097871,-118.291091
43,70:7d:b9:d1:a0:cf,5260,-83,34.097871,-118.291091
43,38:0e:4d:2b:3e:2e,5720,-82,34.097871,-118.291091
43,70:7d:b9:d1:a0:ce,5260,-82,34.097871,-118.291091
43,38:0e:4d:2b:3e:2f,5720,-81,34.097871,-118.291091
43,70:7d:b9:a5:2c:6e,5560,-82,34.097871,-118.291091
43,70:7d:b9:b2:12:6c,5580,-80,34.097871,-118.291091
43,70:7d:b9:b2:12:6d,5580,-80,34.097871,-118.291091
43,70:7d:b9:a3:24:cd,5640,-85,34.097871,-118.291091
43,70:7d:b9:a5:2d:4f,5320,-86,34.097871,-118.291091
43,70:7d:b9:6f:b4:ad,5805,-87,34.097871,-118.291091
43,38:0e:4d:2b:3e:22,5180,-87,34.097871,-118.291091
44,70:7d:b9:b2:13:20,5240,-71,34.09787,-118.291046
44,70:7d:b9:b2:13:6e,5500,-67,34.09787,-118.291046
44,70:7d:b9:b2:13:6f,5500,-67,34.09787,-118.291046
44,70:7d:b9:b2:13:62,2437,-66,34.09787,-118.291046
44,70:7d:b9:b2:13:63,2437,-66,34.09787,-118.291046
44,70:7d:b9:b2:13:2c,5745,-63,34.09787,-118.291046
44,70:7d:b9:b2:13:2f,5745,-62,34.09787,-118.291046
44,70:7d:b9:b2:13:2d,5745,-63,34.09787,-118.291046
44,70:7d:b9:b2:13:2e,5745,-62,34.09787,-118.291046
43,70:7d:b9:a3:1e:0d,5500,-87,34.097871,-118.291091
43,70:7d:b9:a3:1e:0e,5500,-87,34.097871,-118.291091
43,70:7d:b9:a3:1e:0c,5500,-86,34.097871,-118.291091
43,70:7d:b9:a3:1e:0f,5500,-86,34.097871,-118.291091
43,70:7d:b9:47:af:ac,5660,-88,34.097871,-118.291091
43,70:7d:b9:47:af:ae,5660,-89,34.097871,-118.291091
43,70:7d:b9:a5:2d:4d,5320,-87,34.097871,-118.291091
43,04:f0:21:40:82:4b,5180,-87,34.097871,-118.291091
43,70:7d:b9:6f:b4:ac,5805,-88,34.097871,-118.291091
43,70:7d:b9:47:af:ad,5660,-87,34.097871,-118.291091
43,70:7d:b9:47:af:af,5660,-88,34.097871,-118.291091
43,70:7d:b9:a5:2d:4e,5320,-86,34.097871,-118.291091
43,70:7d:b9:a5:2c:6c,5560,-81,34.097871,-118.291091
43,70:7d:b9:a5:2c:6d,5560,-81,34.097871,-118.291091
43,70:7d:b9:a5:2c:6f,5560,-81,34.097871,-118.291091
43,70:7d:b9:a3:24:c3,2412,-81,34.097871,-118.291091
43,70:7d:b9:b2:13:20,5240,-63,34.097871,-118.291091
43,70:7d:b9:b2:13:2c,5745,-60,34.097871,-118.291091
43,70:7d:b9:b2:13:2f,5745,-60,34.097871,-118.291091
43,70:7d:b9:b2:13:2d,5745,-61,34.097871,-118.291091
43,70:7d:b9:b2:13:2e,5745,-60,34.097871,-118.291091
42,70:7d:b9:b2:12:61,5805,-89,34.097871,-118.291129
42,70:7d:b9:b2:12:6c,5580,-85,34.097871,-118.291129
42,70:7d:b9:a3:1e:03,2437,-84,34.097871,-118.291129
42,70:7d:b9:a3:1e:02,2437,-84,34.097871,-118.291129
42,70:7d:b9:a3:24:c3,2412,-79,34.097871,-118.291129
42,70:7d:b9:b2:13:2c,5745,-51,34.097871,-118.291129
42,70:7d:b9:b2:13:2d,5745,-51,34.097871,-118.291129
42,88:96:4e:98:0c:c0,2462,-94,34.097871,-118.291129
42,70:7d:b9:a5:2d:4e,5320,-87,34.097871,-118.291129
42,70:7d:b9:a5:2d:4f,5320,-87,34.097871,-118.291129
42,70:7d:b9:6f:b4:ac,5805,-87,34.097871,-118.291129
42,70:7d:b9:6f:b4:ad,5805,-86,34.097871,-118.291129
42,70:7d:b9:a3:24:cc,5640,-83,34.097871,-118.291129
42,70:7d:b9:a5:2c:6c,5560,-83,34.097871,-118.291129
42,70:7d:b9:a3:1e:0c,5500,-84,34.097871,-118.291129
42,70:7d:b9:6f:b4:af,5805,-83,34.097871,-118.291129
43,70:7d:b9:b2:13:21,5240,-64,34.097871,-118.291091
42,38:0e:4d:2b:3e:22,5180,-83,34.097871,-118.291129
43,70:7d:b9:b2:13:22,5240,-64,34.097871,-118.291091
43,70:7d:b9:b2:13:63,2437,-71,34.097871,-118.291091
43,12:e7:c6:d2:99:fa,2437,-79,34.097871,-118.291091
43,38:0e:4d:2b:37:cd,5640,-76,34.097871,-118.291091
43,38:0e:4d:2b:37:cf,5640,-76,34.097871,-118.291091
43,70:7d:b9:b2:12:6e,5580,-78,34.097871,-118.291091
43,70:7d:b9:b2:12:6f,5580,-78,34.097871,-118.291091
43,70:7d:b9:b2:13:6c,5500,-77,34.097871,-118.291091
43,be:e9:2f:ad:a9:63,2437,-78,34.097871,-118.291091
43,38:0e:4d:2b:37:cc,5640,-75,34.097871,-118.291091
43,70:7d:b9:b2:13:6d,5500,-76,34.097871,-118.291091
43,38:0e:4d:2b:37:ce,5640,-75,34.097871,-118.291091
43,70:7d:b9:b2:0f:8b,5580,-77,34.097871,-118.291091
43,70:7d:b9:b2:0f:8d,5580,-77,34.097871,-118.291091
43,70:7d:b9:b2:0f:8e,5580,-77,34.097871,-118.291091
43,70:7d:b9:b2:13:6e,5500,-74,34.097871,-118.291091
43,70:7d:b9:b2:0f:84,2462,-74,34.097871,-118.291091
43,70:7d:b9:b2:0f:82,2462,-74,34.097871,-118.291091
43,70:7d:b9:b2:0f:8c,5580,-76,34.097871,-118.291091
43,70:7d:b9:b2:0f:8f,5580,-76,34.097871,-118.291091
43,70:7d:b9:b2:13:6f,5500,-74,34.097871,-118.291091
43,70:7d:b9:b2:0f:81,2462,-74,34.097871,-118.291091
43,70:7d:b9:b2:13:62,2437,-71,34.097871,-118.291091
43,70:7d:b9:b2:13:23,5240,-64,34.097871,-118.291091
41,70:7d:b9:b2:0f:8e,5580,-71,34.097869,-118.291164
41,70:7d:b9:b2:0f:8c,5580,-69,34.097869,-118.291164
41,70:7d:b9:b2:0f:8f,5580,-69,34.097869,-118.291164
39,70:7d:b9:b2:13:2e,5745,-65,34.097871,-118.291262
39,70:7d:b9:b2:0f:84,2462,-63,34.097871,-118.291262
39,70:7d:b9:b2:0f:82,2462,-63,34.097871,-118.291262
39,70:7d:b9:b2:0f:81,2462,-63,34.097871,-118.291262
39,70:7d:b9:b2:0f:8b,5580,-62,34.097871,-118.291262
39,70:7d:b9:b2:0f:8d,5580,-62,34.097871,-118.291262
39,70:7d:b9:b2:0f:8e,5580,-62,34.097871,-118.291262
39,70:7d:b9:b2:0f:8c,5580,-61,34.097871,-118.291262
39,70:7d:b9:b2:0f:8f,5580,-61,34.097871,-118.291262
39,70:7d:b9:b2:13:2d,5745,-65,34.097871,-118.291262
38,70:7d:b9:d1:a0:ce,5260,-89,34.097871,-118.291262
38,70:7d:b9:6f:b4:ad,5805,-89,34.097871,-118.291262
38,70:7d:b9:6f:b6:ac,5660,-88,34.097871,-118.291262
38,70:7d:b9:6f:b6:ae,5660,-88,34.097871,-118.291262
38,70:7d:b9:d1:a0:cd,5260,-88,34.097871,-118.291262
38,70:7d:b9:6f:b6:af,5660,-87,34.097871,-118.291262
38,70:7d:b9:d1:a0:cf,5260,-87,34.097871,-118.291262
38,70:7d:b9:6f:b4:ae,5805,-86,34.097871,-118.291262
38,70:7d:b9:6f:b4:af,5805,-86,34.097871,-118.291262
38,70:7d:b9:b2:13:62,2437,-83,34.097871,-118.291262
38,70:7d:b9:6f:b4:ac,5805,-89,34.097871,-118.291262
39,70:7d:b9:b2:13:2f,5745,-65,34.097871,-118.291262
39,70:7d:b9:b2:13:2c,5745,-65,34.097871,-118.291262
39,70:7d:b9:a3:1e:0e,5500,-65,34.097871,-118.291262
39,be:e9:2f:ad:a9:63,2437,-80,34.097871,-118.291262
39,70:7d:b9:a3:24:cc,5640,-78,34.097871,-118.291262
39,70:7d:b9:b2:13:6c,5500,-78,34.097871,-118.291262
39,70:7d:b9:b2:13:6d,5500,-78,34.097871,-118.291262
39,70:7d:b9:a3:24:cd,5640,-78,34.097871,-118.291262
39,12:e7:c6:d2:99:fa,2437,-79,34.097871,-118.291262
39,70:7d:b9:b2:13:62,2437,-77,34.097871,-118.291262
39,70:7d:b9:b2:13:63,2437,-77,34.097871,-118.291262
39,70:7d:b9:a3:24:cf,5640,-75,34.097871,-118.291262
39,70:7d:b9:b2:13:6e,5500,-75,34.097871,-118.291262
39,70:7d:b9:b2:13:6f,5500,-75,34.097871,-118.291262
39,70:7d:b9:a3:24:ce,5640,-74,34.097871,-118.291262
39,70:7d:b9:b2:13:21,5240,-72,34.097871,-118.291262
39,70:7d:b9:b2:13:20,5240,-72,34.097871,-118.291262
39,70:7d:b9:a3:1e:02,2437,-73,34.097871,-118.291262
39,70:7d:b9:a3:1e:03,2437,-72,34.097871,-118.291262
39,70:7d:b9:a3:24:c2,2412,-72,34.097871,-118.291262
39,70:7d:b9:a3:24:c3,2412,-71,34.097871,-118.291262
39,70:7d:b9:a3:1e:0c,5500,-65,34.097871,-118.291262
39,70:7d:b9:a3:1e:0d,5500,-65,34.097871,-118.291262
39,70:7d:b9:a3:1e:0f,5500,-65,34.097871,-118.291262
38,00:a7:42:a1:dd:22,5700,-88,34.097871,-118.291262
38,00:a7:42:a1:dd:21,5700,-88,34.097871,-118.291262
38,70:7d:b9:0f:24:0f,5220,-89,34.097871,-118.291262
38,00:a7:42:a1:dd:23,5700,-88,34.097871,-118.291262
38,70:7d:b9:b2:13:20,5240,-73,34.097871,-118.291262
38,be:e9:2f:ad:a9:63,2437,-72,34.097871,-118.291262
38,70:7d:b9:b2:0f:8b,5580,-72,34.097871,-118.291262
38,70:7d:b9:b2:0f:8d,5580,-72,34.097871,-118.291262
38,70:7d:b9:b2:0f:8e,5580,-73,34.097871,-118.291262
38,70:7d:b9:a3:1e:0c,5500,-73,34.097871,-118.291262
38,70:7d:b9:a3:1e:0d,5500,-73,34.097871,-118.291262
38,70:7d:b9:a3:1e:0f,5500,-73,34.097871,-118.291262
38,70:7d:b9:a3:1e:0e,5500,-73,34.097871,-118.291262
38,12:e7:c6:d2:99:fa,2437,-68,34.097871,-118.291262
38,70:7d:b9:b2:0f:8c,5580,-70,34.097871,-118.291262
38,70:7d:b9:b2:0f:8f,5580,-70,34.097871,-118.291262
38,70:7d:b9:b2:13:2c,5745,-68,34.097871,-118.291262
38,70:7d:b9:b2:13:2f,5745,-68,34.097871,-118.291262
38,70:7d:b9:b2:13:2d,5745,-68,34.097871,-118.291262
38,70:7d:b9:b2:13:2e,5745,-68,34.097871,-118.291262
38,70:7d:b9:a3:24:cc,5640,-63,34.097871,-118.291262
38,70:7d:b9:a3:24:cd,5640,-63,34.097871,-118.291262
38,70:7d:b9:a3:24:ce,5640,-60,34.097871,-118.291262
38,70:7d:b9:a3:24:cf,5640,-60,34.097871,-118.291262
38,70:7d:b9:a3:24:c2,2412,-59,34.097871,-118.291262
38,70:7d:b9:b2:13:21,5240,-73,34.097871,-118.291262
39,70:7d:b9:a5:2c:6f,5560,-81,34.097871,-118.291262
38,70:7d:b9:b2:13:22,5240,-74,34.097871,-118.291262
38,70:7d:b9:a3:1e:03,2437,-75,34.097871,-118.291262
38,00:a7:42:a1:dd:20,5700,-87,34.097871,-118.291262
38,70:7d:b9:0f:24:0e,5220,-88,34.097871,-118.291262
38,70:7d:b9:0f:24:0d,5220,-88,34.097871,-118.291262
38,70:7d:b9:b2:12:6d,5580,-87,34.097871,-118.291262
38,70:7d:b9:b2:12:6c,5580,-86,34.097871,-118.291262
38,70:7d:b9:b2:12:6e,5580,-84,34.097871,-118.291262
38,70:7d:b9:a5:2c:6c,5560,-84,34.097871,-118.291262
38,70:7d:b9:b2:12:6f,5580,-84,34.097871,-118.291262
38,70:7d:b9:a5:2c:6d,5560,-83,34.097871,-118.291262
38,70:7d:b9:a5:2c:6e,5560,-83,34.097871,-118.291262
38,70:7d:b9:a5:2c:6f,5560,-83,34.097871,-118.291262
38,00:a7:42:a1:dd:2c,5320,-82,34.097871,-118.291262
38,00:a7:42:a1:dd:2d,5320,-82,34.097871,-118.291262
38,70:7d:b9:b2:13:6d,5500,-80,34.097871,-118.291262
38,00:a7:42:a1:dd:2e,5320,-80,34.097871,-118.291262
38,70:7d:b9:b2:13:63,2437,-82,34.097871,-118.291262
38,70:7d:b9:b2:13:6c,5500,-79,34.097871,-118.291262
38,70:7d:b9:b2:13:6f,5500,-79,34.097871,-118.291262
38,00:a7:42:a1:dd:2f,5320,-80,34.097871,-118.291262
38,70:7d:b9:b2:13:6e,5500,-78,34.097871,-118.291262
38,70:7d:b9:a3:1e:02,2437,-75,34.097871,-118.291262
38,70:7d:b9:b2:13:23,5240,-73,34.097871,-118.291262
39,70:7d:b9:a5:2c:6e,5560,-81,34.097871,-118.291262
39,70:7d:b9:a5:2c:6d,5560,-82,34.097871,-118.291262
39,70:7d:b9:a5:2c:6c,5560,-82,34.097871,-118.291262
40,70:7d:b9:b2:12:6c,5580,-86,34.09787,-118.291219
40,70:7d:b9:b2:12:6d,5580,-86,34.09787,-118.291219
40,38:0e:4d:2b:3e:2c,5720,-85,34.09787,-118.291219
40,38:0e:4d:2b:3e:2d,5720,-85,34.09787,-118.291219
40,38:0e:4d:2b:3e:2e,5720,-84,34.09787,-118.291219
40,70:7d:b9:b2:12:6f,5580,-83,34.09787,-118.291219
40,70:7d:b9:6f:b4:ac,5805,-86,34.09787,-118.291219
40,38:0e:4d:2b:3e:2f,5720,-83,34.09787,-118.291219
40,70:7d:b9:b2:12:6e,5580,-83,34.09787,-118.291219
40,70:7d:b9:6f:b4:ad,5805,-85,34.09787,-118.291219
40,70:7d:b9:6f:b4:ae,5805,-83,34.09787,-118.291219
40,70:7d:b9:6f:b4:af,5805,-83,34.09787,-118.291219
40,70:7d:b9:a3:24:cd,5640,-79,34.09787,-118.291219
40,70:7d:b9:a3:24:cc,5640,-78,34.09787,-118.291219
40,70:7d:b9:a5:2c:6c,5560,-78,34.09787,-118.291219
40,70:7d:b9:b2:13:6c,5500,-77,34.09787,-118.291219
40,70:7d:b9:a3:24:ce,5640,-76,34.09787,-118.291219
40,70:7d:b9:a3:24:cf,5640,-76,34.09787,-118.291219
40,70:7d:b9:a5:2c:6d,5560,-78,34.09787,-118.291219
40,70:7d:b9:b2:13:62,2437,-75,34.09787,-118.291219
40,70:7d:b9:b2:13:6f,5500,-76,34.09787,-118.291219
40,70:7d:b9:d1:a0:cd,5260,-87,34.09787,-118.291219
40,12:e7:c6:d2:99:fa,2437,-76,34.09787,-118.291219
40,70:7d:b9:d1:a0:cc,5260,-87,34.09787,-118.291219
40,38:0e:4d:2b:37:cd,5640,-89,34.09787,-118.291219
41,70:7d:b9:b2:0f:84,2462,-69,34.097869,-118.291164
41,70:7d:b9:b2:0f:82,2462,-69,34.097869,-118.291164
41,70:7d:b9:b2:0f:81,2462,-69,34.097869,-118.291164
41,70:7d:b9:b2:13:21,5240,-61,34.097869,-118.291164
41,70:7d:b9:b2:13:20,5240,-61,34.097869,-118.291164
41,70:7d:b9:b2:13:2c,5745,-57,34.097869,-118.291164
41,70:7d:b9:b2:13:2f,5745,-57,34.097869,-118.291164
41,70:7d:b9:b2:13:2d,5745,-57,34.097869,-118.291164
41,70:7d:b9:b2:13:2e,5745,-57,34.097869,-118.291164
40,38:0e:4d:2b:3c:63,2437,-89,34.09787,-118.291219
40,38:0e:4d:2b:37:cf,5640,-88,34.09787,-118.291219
40,38:0e:4d:2b:37:cc,5640,-87,34.09787,-118.291219
40,38:0e:4d:2b:37:ce,5640,-87,34.09787,-118.291219
40,be:e9:2f:ad:a9:63,2437,-82,34.09787,-118.291219
40,70:7d:b9:b2:13:6d,5500,-78,34.09787,-118.291219
40,70:7d:b9:a3:24:c2,2412,-74,34.09787,-118.291219
40,70:7d:b9:a3:24:c3,2412,-74,34.09787,-118.291219
40,70:7d:b9:b2:13:23,5240,-71,34.09787,-118.291219
40,70:7d:b9:b2:13:22,5240,-71,34.09787,-118.291219
40,70:7d:b9:b2:13:21,5240,-71,34.09787,-118.291219
40,70:7d:b9:b2:13:20,5240,-70,34.09787,-118.291219
40,70:7d:b9:d1:a0:ce,5260,-89,34.09787,-118.291219
44,70:7d:b9:b2:13:6c,5500,-71,34.09787,-118.291046
40,70:7d:b9:a5:2c:6e,5560,-76,34.09787,-118.291219
40,70:7d:b9:a5:2c:6f,5560,-76,34.09787,-118.291219
39,38:0e:4d:2b:3c:62,2437,-89,34.097871,-118.291262
39,38:0e:4d:2b:37:cd,5640,-89,34.097871,-118.291262
39,70:7d:b9:d1:a0:cd,5260,-88,34.097871,-118.291262
39,38:0e:4d:2b:37:ce,5640,-88,34.097871,-118.291262
39,38:0e:4d:2b:37:cf,5640,-88,34.097871,-118.291262
39,38:0e:4d:2b:3e:21,5180,-88,34.097871,-118.291262
39,38:0e:4d:2b:3e:20,5180,-88,34.097871,-118.291262
39,70:7d:b9:d1:a0:cf,5260,-88,34.097871,-118.291262
39,70:7d:b9:d1:a0:cc,5260,-86,34.097871,-118.291262
39,70:7d:b9:6f:b4:ac,5805,-86,34.097871,-118.291262
39,70:7d:b9:6f:b4:ad,5805,-87,34.097871,-118.291262
39,38:0e:4d:2b:3e:2c,5720,-85,34.097871,-118.291262
39,70:7d:b9:6f:b4:ae,5805,-85,34.097871,-118.291262
39,70:7d:b9:6f:b4:af,5805,-86,34.097871,-118.291262
39,38:0e:4d:2b:3e:2d,5720,-84,34.097871,-118.291262
39,38:0e:4d:2b:3e:2e,5720,-84,34.097871,-118.291262
39,70:7d:b9:b2:12:6c,5580,-85,34.097871,-118.291262
39,70:7d:b9:b2:12:6d,5580,-84,34.097871,-118.291262
39,38:0e:4d:2b:3e:2f,5720,-83,34.097871,-118.291262
39,70:7d:b9:b2:12:6e,5580,-82,34.097871,-118.291262
39,70:7d:b9:b2:12:6f,5580,-81,34.097871,-118.291262
39,38:0e:4d:2b:37:cc,5640,-90,34.097871,-118.291262
40,70:7d:b9:b2:13:6e,5500,-74,34.09787,-118.291219
39,88:96:4e:98:0c:c0,2462,-94,34.097871,-118.291262
39,70:7d:b9:b2:13:23,5240,-71,34.097871,-118.291262
40,70:7d:b9:b2:13:63,2437,-73,34.09787,-118.291219
40,70:7d:b9:a3:1e:02,2437,-73,34.09787,-118.291219
40,70:7d:b9:a3:1e:03,2437,-73,34.09787,-118.291219
40,70:7d:b9:b2:13:2f,5745,-67,34.09787,-118.291219
40,70:7d:b9:b2:13:2e,5745,-67,34.09787,-118.291219
40,70:7d:b9:a3:1e:0c,5500,-67,34.09787,-118.291219
40,70:7d:b9:a3:1e:0d,5500,-67,34.09787,-118.291219
40,70:7d:b9:b2:13:2c,5745,-66,34.09787,-118.291219
40,70:7d:b9:b2:13:2d,5745,-66,34.09787,-118.291219
40,70:7d:b9:b2:0f:84,2462,-65,34.09787,-118.291219
40,70:7d:b9:b2:0f:82,2462,-65,34.09787,-118.291219
40,70:7d:b9:a3:1e:0f,5500,-66,34.09787,-118.291219
40,70:7d:b9:a3:1e:0e,5500,-66,34.09787,-118.291219
40,70:7d:b9:b2:0f:81,2462,-65,34.09787,-118.291219
40,70:7d:b9:b2:0f:8b,5580,-64,34.09787,-118.291219
40,70:7d:b9:b2:0f:8d,5580,-65,34.09787,-118.291219
40,70:7d:b9:b2:0f:8e,5580,-65,34.09787,-118.291219
40,70:7d:b9:b2:0f:8c,5580,-63,34.09787,-118.291219
40,70:7d:b9:b2:0f:8f,5580,-62,34.09787,-118.291219
39,38:0e:4d:2b:3c:63,2437,-89,34.097871,-118.291262
39,70:7d:b9:d1:a0:ce,5260,-87,34.097871,-118.291262
39,70:7d:b9:b2:13:22,5240,-71,34.097871,-118.291262
44,70:7d:b9:b2:13:21,5240,-71,34.09787,-118.291046
44,70:7d:b9:b2:13:22,5240,-72,34.09787,-118.291046
44,70:7d:b9:b2:13:23,5240,-72,34.09787,-118.291046
47,70:7d:b9:b2:12:60,5805,-87,34.097907,-118.290993
47,38:0e:4d:2b:c0:6c,5240,-86,34.097907,-118.290993
47,38:0e:4d:2b:c0:6d,5240,-86,34.097907,-118.290993
47,70:7d:b9:b2:13:2f,5745,-85,34.097907,-118.290993
47,70:7d:b9:b2:13:2e,5745,-86,34.097907,-118.290993
47,8a:96:4e:98:0c:c2,2462,-86,34.097907,-118.290993
47,38:0e:4d:2b:c0:6e,5240,-86,34.097907,-118.290993
47,38:0e:4d:2b:c0:6f,5240,-86,34.097907,-118.290993
47,70:7d:b9:47:af:a3,5220,-85,34.097907,-118.290993
47,70:7d:b9:b2:12:61,5805,-88,34.097907,-118.290993
47,70:7d:b9:b2:12:63,5805,-86,34.097907,-118.290993
47,70:7d:b9:b2:13:2d,5745,-85,34.097907,-118.290993
47,88:96:4e:98:0c:c0,2462,-86,34.097907,-118.290993
47,70:7d:b9:47:af:a1,5220,-85,34.097907,-118.290993
47,70:7d:b9:47:af:a0,5220,-84,34.097907,-118.290993
47,38:0e:4d:2b:3e:23,5180,-85,34.097907,-118.290993
47,38:0e:4d:2b:3e:20,5180,-83,34.097907,-118.290993
47,38:0e:4d:2b:3e:22,5180,-83,34.097907,-118.290993
47,38:0e:4d:2b:3e:21,5180,-83,34.097907,-118.290993
47,70:7d:b9:b2:0f:8b,5580,-83,34.097907,-118.290993
47,70:7d:b9:b2:12:62,5805,-86,34.097907,-118.290993
47,70:7d:b9:47:af:a2,5220,-88,34.097907,-118.290993
47,86:96:4e:98:0c:c3,5805,-88,34.097907,-118.290993
47,38:0e:4d:2b:c0:63,2462,-88,34.097907,-118.290993
48,70:7d:b9:b2:13:6e,5500,-70,34.097936,-118.290997
48,38:0e:4d:2b:3e:2d,5720,-69,34.097936,-118.290997
48,70:7d:b9:b2:13:62,2437,-69,34.097936,-118.290997
48,70:7d:b9:b2:13:6f,5500,-70,34.097936,-118.290997
48,70:7d:b9:b2:13:63,2437,-71,34.097936,-118.290997
48,38:0e:4d:2b:3e:2c,5720,-68,34.097936,-118.290997
48,38:0e:4d:2b:3e:2e,5720,-67,34.097936,-118.290997
48,38:0e:4d:2b:3e:2f,5720,-67,34.097936,-118.290997
48,70:7d:b9:d1:a0:c3,5560,-61,34.097936,-118.290997
48,70:7d:b9:d1:a0:c2,5560,-61,34.097936,-118.290997
48,70:7d:b9:d1:a0:c1,5560,-61,34.097936,-118.290997
48,70:7d:b9:d1:a0:c0,5560,-61,34.097936,-118.290997
48,70:7d:b9:d1:a0:cc,5260,-55,34.097936,-118.290997
48,70:7d:b9:d1:a0:cd,5260,-55,34.097936,-118.290997
48,70:7d:b9:d1:a0:cf,5260,-53,34.097936,-118.290997
48,70:7d:b9:d1:a0:ce,5260,-52,34.097936,-118.290997
47,a2:37:5c:65:f4:e3,2462,-93,34.097907,-118.290993
47,12:4c:c3:b6:10:d1,2437,-87,34.097907,-118.290993
47,70:7d:b9:b2:13:2c,5745,-85,34.097907,-118.290993
47,70:7d:b9:b2:13:6d,5500,-71,34.097907,-118.290993
47,38:0e:4d:2b:c0:62,2462,-88,34.097907,-118.290993
47,6e:02:e0:f3:9a:7f,2437,-83,34.097907,-118.290993
47,70:7d:b9:b2:0f:8c,5580,-81,34.097907,-118.290993
47,70:7d:b9:b2:0f:8f,5580,-81,34.097907,-118.290993
47,70:7d:b9:b2:12:6d,5580,-80,34.097907,-118.290993
46,00:a7:42:cb:42:ef,5320,-88,34.097868,-118.29099
46,00:a7:42:cb:42:ee,5320,-87,34.097868,-118.29099
46,70:7d:b9:a3:24:cc,5640,-87,34.097868,-118.29099
46,70:7d:b9:b2:0f:8d,5580,-85,34.097868,-118.29099
46,70:7d:b9:a5:2c:6d,5560,-82,34.097868,-118.29099
46,70:7d:b9:b2:13:23,5240,-74,34.097868,-118.29099
46,70:7d:b9:b2:13:22,5240,-74,34.097868,-118.29099
46,70:7d:b9:b2:13:6d,5500,-56,34.097868,-118.29099
46,70:7d:b9:a3:1e:02,2437,-92,34.097868,-118.29099
46,86:96:4e:98:0c:c3,5805,-90,34.097868,-118.29099
46,38:0e:4d:2b:3e:21,5180,-89,34.097868,-118.29099
46,70:7d:b9:47:af:a3,5220,-88,34.097868,-118.29099
46,38:0e:4d:2b:3e:20,5180,-88,34.097868,-118.29099
46,70:7d:b9:47:af:a2,5220,-87,34.097868,-118.29099
46,70:7d:b9:47:af:a1,5220,-87,34.097868,-118.29099
46,70:7d:b9:47:af:a0,5220,-87,34.097868,-118.29099
46,70:7d:b9:b2:0f:8b,5580,-86,34.097868,-118.29099
46,2c:33:11:74:d2:22,2462,-86,34.097868,-118.29099
46,70:7d:b9:b2:12:61,5805,-86,34.097868,-118.29099
46,38:0e:4d:2b:37:cc,5640,-86,34.097868,-118.29099
46,38:0e:4d:2b:37:cf,5640,-86,34.097868,-118.29099
46,00:a7:42:cb:42:ed,5320,-88,34.097868,-118.29099
48,38:0e:4d:2b:3e:20,5180,-71,34.097936,-118.290997
46,70:7d:b9:a5:2d:43,5560,-88,34.097868,-118.29099
47,70:7d:b9:d1:a0:ce,5260,-59,34.097907,-118.290993
47,38:0e:4d:2b:3e:2d,5720,-79,34.097907,-118.290993
47,38:0e:4d:2b:3e:2c,5720,-79,34.097907,-118.290993
47,38:0e:4d:2b:3e:2f,5720,-79,34.097907,-118.290993
47,70:7d:b9:b2:12:6f,5580,-77,34.097907,-118.290993
47,38:0e:4d:2b:3e:2e,5720,-78,34.097907,-118.290993
47,70:7d:b9:47:af:ac,5660,-75,34.097907,-118.290993
47,70:7d:b9:b2:12:6e,5580,-75,34.097907,-118.290993
47,70:7d:b9:47:af:ae,5660,-75,34.097907,-118.290993
47,70:7d:b9:47:af:af,5660,-75,34.097907,-118.290993
47,70:7d:b9:d1:a0:c3,5560,-72,34.097907,-118.290993
47,70:7d:b9:d1:a0:c2,5560,-72,34.097907,-118.290993
47,70:7d:b9:d1:a0:c1,5560,-72,34.097907,-118.290993
47,70:7d:b9:d1:a0:c0,5560,-72,34.097907,-118.290993
47,70:7d:b9:b2:13:6c,5500,-70,34.097907,-118.290993
47,70:7d:b9:b2:13:62,2437,-67,34.097907,-118.290993
47,70:7d:b9:b2:13:63,2437,-67,34.097907,-118.290993
47,70:7d:b9:b2:13:6e,5500,-67,34.097907,-118.290993
47,70:7d:b9:b2:13:6f,5500,-67,34.097907,-118.290993
47,70:7d:b9:d1:a0:cc,5260,-62,34.097907,-118.290993
47,70:7d:b9:d1:a0:cd,5260,-61,34.097907,-118.290993
